user_id,measurement_date,hours_streaming,hours_social,hours_messaging,hours_gaming,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,data_usage_category,streaming_data_gb,social_data_gb,messaging_data_gb,gaming_data_gb,total_data_gb
SUB1171236,2026-03-24,0.64,0.97,0.11,0.31,0,0,25-34,Prepaid_Daily,Tablet,5G,Light,1.5560699999999998,0.38788,0.00212,0.03402,2.02127
SUB5180656,2026-03-25,0.25,0.9,1.07,0.1,1,0,25-34,Postpaid_Unlimited,Mid_Range,5G,Light,0.76683,0.25817,0.01604,0.008919999999999999,1.18981
SUB5860345,2026-04-16,0.13,0.44,0.12,0.03,1,1,55+,Prepaid_Daily,Mid_Range,5G,Light,0.30948000000000003,0.12549,0.00172,0.00318,0.61227
SUB1847405,2026-04-05,0.38,0.51,0.09,0.24,0,0,25-34,Postpaid_Premium,Mid_Range,3G,Very_Light,0.24606,0.06286,0.00076,0.013720000000000001,0.35389
SUB9990884,2026-04-01,0.89,0.21,0.09,0.58,0,0,45-54,Prepaid_Daily,5G_Device,4G,Light,1.049,0.05066,0.00054,0.02401,1.2289100000000002
SUB9151168,2026-04-06,0.5,0.55,2.33,0.16,1,0,35-44,Postpaid_Unlimited,Tablet,4G+,Light,1.02786,0.14073,0.01529,0.01165,1.42455
SUB9353135,2026-03-29,2.37,1.08,0.03,2.29,1,0,35-44,Postpaid_Premium,Tablet,4G,Moderate,3.62493,0.17548,0.00031,0.2373,3.981
SUB9998604,2026-04-03,5.39,3.25,0.13,1.27,1,0,18-24,Postpaid_Premium,5G_Device,3G,Moderate,2.96694,0.28449,0.0011200000000000001,0.23408,3.1940399999999998
SUB4877590,2026-03-27,0.18,0.48,0.18,0.01,0,0,55+,Postpaid_Unlimited,Mid_Range,4G+,Light,0.34562,0.1107,0.00114,0.00163,0.52659
SUB5695781,2026-03-23,0.15,0.34,0.45,0.42,0,0,55+,Postpaid_Premium,Mid_Range,4G,Very_Light,0.16837,0.06739,0.00283,0.035679999999999996,0.30246
SUB7856604,2026-04-07,2.0,1.71,1.15,0.47,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Moderate,1.5044600000000001,0.38136000000000003,0.00847,0.048229999999999995,2.1170500000000003
SUB8767227,2026-03-25,0.79,0.23,0.31,1.19,0,1,35-44,Prepaid_Monthly,Premium_Smartphone,3G,Light,0.30257999999999996,0.03418,0.00328,0.22978,0.6535
SUB6723601,2026-03-31,0.69,2.77,0.64,0.26,1,1,35-44,Prepaid_Monthly,Mid_Range,4G+,Light,0.8613099999999999,0.7463500000000001,0.008039999999999999,0.02459,1.84351
SUB7061782,2026-04-08,1.21,0.45,0.28,0.31,1,1,25-34,Prepaid_Monthly,Mid_Range,4G,Light,1.4265,0.11156999999999999,0.0051600000000000005,0.04383,1.6933399999999998
SUB4244571,2026-03-31,3.58,0.96,0.93,3.97,0,0,35-44,Postpaid_Premium,5G_Device,5G,Heavy,9.47782,0.35147,0.01062,0.45936,9.76323
SUB8451747,2026-04-11,0.27,0.36,0.0,0.11,0,0,18-24,Prepaid_Monthly,Basic_Phone,3G,Very_Light,0.08964,0.04065,0.0,0.01594,0.15811
SUB1824726,2026-03-31,7.14,2.69,0.92,1.01,0,1,35-44,Postpaid_Premium,Mid_Range,4G,Heavy,9.09825,0.50532,0.00738,0.07393000000000001,9.960180000000001
SUB5799412,2026-04-07,2.13,6.0,1.65,2.01,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,5G,Heavy,6.700189999999999,2.09378,0.00842,0.15593,9.573709999999998
SUB1158998,2026-03-26,3.2,1.25,0.28,0.14,0,1,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate,3.74765,0.26577999999999996,0.00272,0.02432,4.37804
SUB9347131,2026-04-07,0.03,0.62,0.2,0.07,0,0,35-44,Postpaid_Unlimited,Basic_Phone,3G,Very_Light,0.01537,0.09276999999999999,0.0012,0.00635,0.13349
SUB9915948,2026-04-02,1.58,3.35,0.81,1.39,0,0,18-24,Postpaid_Premium,Premium_Smartphone,5G,Heavy,3.3809299999999998,1.2432699999999999,0.01473,0.13599,5.22126
SUB7324758,2026-03-24,1.78,0.4,0.04,0.28,1,0,55+,Prepaid_Monthly,Premium_Smartphone,4G+,Moderate,3.04156,0.09926,0.00035999999999999997,0.02161,3.52721
SUB1402690,2026-03-22,0.48,0.97,1.49,0.08,0,0,35-44,Postpaid_Premium,5G_Device,4G,Light,0.65379,0.24869999999999998,0.01794,0.01472,1.10398
SUB6248794,2026-04-04,0.04,0.55,0.08,0.06,0,0,18-24,Postpaid_Basic,Basic_Phone,3G,Very_Light,0.01785,0.07979,0.00095,0.007019999999999999,0.1085
SUB7357182,2026-04-17,1.01,0.31,0.08,0.51,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,Light,1.57761,0.07446,0.0009699999999999999,0.07486,1.68842
SUB6666912,2026-04-07,0.73,0.63,0.64,0.97,0,0,25-34,Prepaid_Daily,Premium_Smartphone,5G,Light,1.54814,0.18809,0.0047599999999999995,0.07231,1.81526
SUB6489464,2026-03-30,1.26,0.24,1.31,0.38,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Moderate,2.99602,0.07262,0.012960000000000001,0.053200000000000004,3.40335
SUB7824464,2026-03-19,1.84,0.17,0.62,0.12,1,0,45-54,Postpaid_Unlimited,Premium_Smartphone,3G,Light,1.1094300000000001,0.02545,0.00441,0.00578,1.1293199999999999
SUB8517201,2026-03-27,2.34,1.64,1.47,0.84,1,1,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Moderate,2.47347,0.42805,0.0169,0.039020000000000006,3.3316999999999997
SUB9201428,2026-04-09,0.68,0.15,0.05,0.08,1,0,45-54,Prepaid_Monthly,Mid_Range,4G,Light,0.64786,0.02903,0.00094,0.00904,0.79218
SUB6301358,2026-03-22,8.0,0.46,0.45,0.03,0,0,45-54,Postpaid_Premium,Mid_Range,4G+,Power_User,19.80137,0.09717,0.00387,0.00537,20.3372
SUB2171248,2026-03-23,1.65,0.89,0.25,0.75,0,1,35-44,Prepaid_Daily,5G_Device,3G,Light,0.53603,0.09953000000000001,0.00273,0.10371999999999999,0.8578600000000001
SUB6387408,2026-04-06,1.23,0.98,1.67,0.01,1,0,35-44,Postpaid_Basic,Mid_Range,5G,Moderate,2.64792,0.37929,0.03311,0.0015400000000000001,3.3105599999999997
SUB3269798,2026-04-16,0.48,1.4,0.12,1.35,0,0,45-54,Postpaid_Unlimited,Mid_Range,5G,Light,1.20502,0.47933,0.0014399999999999999,0.15836,1.71833
SUB4385357,2026-04-16,0.63,0.84,0.01,0.0,1,0,35-44,Postpaid_Premium,Mid_Range,4G,Light,1.04901,0.21458000000000002,0.00016,0.0,1.18549
SUB1739574,2026-03-26,1.32,0.62,0.06,0.0,0,0,55+,Postpaid_Premium,Premium_Smartphone,4G,Moderate,2.36057,0.15164,0.00055,0.0,2.68274
SUB1164053,2026-04-12,7.03,0.71,0.55,0.2,1,0,45-54,Postpaid_Basic,Premium_Smartphone,5G,Power_User,17.104490000000002,0.18613,0.0065,0.019629999999999998,16.99823
SUB7978140,2026-04-05,1.8,1.77,0.62,0.39,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Moderate,1.75573,0.33493,0.0055899999999999995,0.06786,2.16274
SUB9412054,2026-03-21,1.15,0.64,0.15,0.74,0,0,18-24,Postpaid_Premium,Basic_Phone,5G,Moderate,3.1608899999999998,0.24941,0.00132,0.05742,3.77265
SUB8470396,2026-03-28,2.77,5.51,1.99,0.54,1,1,25-34,Postpaid_Basic,5G_Device,4G,Moderate,3.13952,1.12644,0.02411,0.03486,4.45429
SUB9151382,2026-03-21,1.46,1.0,1.03,0.51,1,0,55+,Postpaid_Unlimited,Mid_Range,4G+,Moderate,3.98788,0.24103,0.0055,0.09872,4.219069999999999
SUB9597494,2026-04-04,2.51,3.45,0.27,0.24,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G+,Moderate,3.2096199999999997,0.91365,0.0037400000000000003,0.040780000000000004,4.308859999999999
SUB3519507,2026-04-14,0.41,1.34,0.04,0.31,1,0,35-44,Prepaid_Daily,Basic_Phone,5G,Light,0.79077,0.48577,0.00075,0.02104,1.1997
SUB1853392,2026-03-30,4.79,1.66,0.8,0.41,0,0,35-44,Postpaid_Premium,Premium_Smartphone,5G,Power_User,11.29554,0.58676,0.01427,0.07959000000000001,11.02993
SUB1895596,2026-03-31,0.12,0.74,0.19,0.01,0,0,55+,Prepaid_Daily,5G_Device,4G,Very_Light,0.09901,0.2015,0.00114,0.0007,0.40779000000000004
SUB7976915,2026-04-02,1.65,0.59,0.05,0.45,1,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Light,1.23135,0.12841,0.00047,0.07886,1.53915
SUB6194914,2026-03-28,0.48,1.11,0.42,0.04,0,1,35-44,Prepaid_Monthly,Mid_Range,4G,Light,0.51936,0.24471,0.00228,0.00788,0.7807000000000001
SUB3667107,2026-04-04,8.0,2.93,4.0,1.11,0,1,18-24,Postpaid_Premium,Premium_Smartphone,5G,Power_User,25.123939999999997,1.01627,0.07179,0.053579999999999996,24.72991
SUB7837433,2026-03-29,8.0,6.0,0.73,0.2,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,5G,Power_User,25.049599999999998,1.642,0.01391,0.03792,24.79544
SUB1029813,2026-03-19,0.55,0.78,1.14,0.27,0,0,25-34,Prepaid_Monthly,5G_Device,4G+,Light,0.89439,0.26731,0.02229,0.017070000000000002,1.33216
SUB3891005,2026-03-30,0.64,0.24,0.03,0.04,1,1,45-54,Postpaid_Premium,Basic_Phone,4G,Light,1.1946400000000001,0.0565,0.00038,0.00385,1.2698800000000001
SUB3274316,2026-04-13,2.09,1.7,0.19,0.1,0,1,35-44,Prepaid_Daily,Premium_Smartphone,4G,Moderate,1.74081,0.34826999999999997,0.00268,0.01908,2.2775100000000004
SUB5593577,2026-04-05,1.54,2.27,0.27,0.3,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Light,1.3339100000000002,0.44323,0.0014299999999999998,0.028329999999999998,2.01085
SUB2159149,2026-03-23,4.17,3.41,1.83,0.01,0,1,25-34,Prepaid_Monthly,5G_Device,4G,Moderate,3.00401,0.68648,0.023289999999999998,0.0012,3.49985
SUB9228736,2026-04-14,0.35,0.1,0.61,0.42,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Very_Light,0.26785000000000003,0.02493,0.011980000000000001,0.045579999999999996,0.42792
SUB7281646,2026-04-05,0.28,0.24,0.09,0.13,0,0,55+,Prepaid_Monthly,Premium_Smartphone,3G,Very_Light,0.09684999999999999,0.02588,0.00147,0.02493,0.19532
SUB6375653,2026-04-04,1.04,1.18,0.83,0.34,0,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Light,0.9567899999999999,0.21336000000000002,0.00894,0.024059999999999998,1.36876
SUB9837590,2026-03-24,1.21,2.3,0.51,0.21,0,0,35-44,Postpaid_Basic,Mid_Range,5G,Moderate,1.8181800000000001,0.81729,0.0039700000000000004,0.01509,2.6227
SUB4800315,2026-04-11,0.8,0.97,0.82,3.39,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.80987,0.16522,0.0157,0.18166,1.23433
SUB4472696,2026-03-22,0.66,0.85,0.92,0.64,1,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.78004,0.23384,0.0055899999999999995,0.037469999999999996,1.23428
SUB8131390,2026-03-21,0.45,3.6,0.99,0.06,0,1,18-24,Postpaid_Basic,Mid_Range,5G,Moderate,1.07827,1.1835499999999999,0.01025,0.00296,2.47405
SUB2629040,2026-03-21,0.18,0.73,0.25,0.63,0,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,Light,0.12819,0.21009,0.00413,0.11677,0.61033
SUB9523215,2026-04-03,1.03,0.38,1.62,0.53,0,0,35-44,Prepaid_Monthly,5G_Device,4G,Light,1.2241099999999998,0.06326,0.03145,0.035590000000000004,1.55758
SUB1876031,2026-04-10,1.81,1.15,0.45,0.42,1,1,45-54,Postpaid_Premium,5G_Device,4G+,Moderate,3.36183,0.30991,0.007809999999999999,0.041460000000000004,3.58627
SUB5335868,2026-03-21,2.13,5.37,1.36,1.77,0,0,25-34,Prepaid_Monthly,5G_Device,4G+,Moderate,3.61682,1.5928499999999999,0.02161,0.14592,5.103470000000001
SUB7036207,2026-04-07,6.92,3.98,4.0,0.43,0,1,18-24,Postpaid_Unlimited,5G_Device,5G,Power_User,17.75302,1.10941,0.03929,0.08506,20.21564
SUB3806284,2026-04-07,0.59,0.17,0.17,0.15,0,0,55+,Postpaid_Basic,Mid_Range,5G,Light,0.99093,0.05953,0.00091,0.019760000000000003,1.18557
SUB9670304,2026-04-10,2.0,0.33,0.19,0.21,0,0,25-34,Prepaid_Monthly,Basic_Phone,5G,Moderate,3.81359,0.11420999999999999,0.00328,0.03557,4.360600000000001
SUB1726331,2026-04-04,0.92,0.58,0.17,0.26,1,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light,0.87534,0.14214,0.0033399999999999997,0.02061,1.07678
SUB2431041,2026-04-13,0.3,0.24,0.78,0.5,1,0,45-54,Postpaid_Basic,Premium_Smartphone,3G,Very_Light,0.13835,0.02782,0.0089,0.06891,0.29828
SUB6877845,2026-04-10,1.9,0.68,0.01,0.22,0,0,18-24,Postpaid_Basic,Basic_Phone,5G,Moderate,4.30271,0.19975,0.00011999999999999999,0.00968,4.66772
SUB9763313,2026-04-12,0.57,0.64,0.26,0.09,0,0,25-34,Prepaid_Monthly,5G_Device,4G,Light,0.53526,0.11409,0.00491,0.016079999999999997,0.77251
SUB8015232,2026-03-22,3.38,1.05,0.24,0.07,1,1,25-34,Postpaid_Basic,Basic_Phone,5G,Heavy,7.27583,0.29037999999999997,0.00146,0.01093,7.13458
SUB2250844,2026-03-21,3.38,0.86,1.37,0.46,0,0,18-24,Postpaid_Premium,5G_Device,4G,Heavy,5.34817,0.22709000000000001,0.01788,0.09128,5.51271
SUB5658575,2026-03-26,0.95,0.6,0.01,0.1,0,0,55+,Postpaid_Basic,Premium_Smartphone,4G,Light,1.06411,0.15506,0.00017,0.01326,1.2178699999999998
SUB8355740,2026-04-02,1.46,1.67,0.25,0.08,1,1,35-44,Prepaid_Monthly,Mid_Range,5G,Moderate,3.44093,0.50373,0.00418,0.00436,3.9530700000000003
SUB4198156,2026-03-29,2.23,0.55,1.03,0.08,0,0,18-24,Prepaid_Daily,Tablet,4G,Moderate,2.44224,0.14338,0.019710000000000002,0.0044800000000000005,2.70295
SUB5226156,2026-03-22,2.56,0.24,0.06,0.1,0,0,45-54,Postpaid_Basic,Premium_Smartphone,5G,Heavy,5.82622,0.09234999999999999,0.00091,0.01303,6.6228299999999996
SUB5639022,2026-03-19,1.37,0.7,0.51,2.04,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,5G,Moderate,4.24428,0.2036,0.00882,0.24274,4.87668
SUB6840445,2026-04-10,0.42,6.0,0.46,0.75,0,0,25-34,Postpaid_Unlimited,5G_Device,4G+,Moderate,0.8106,1.76732,0.00357,0.14487,2.9583000000000004
SUB3784975,2026-04-07,1.09,2.55,0.0,0.35,1,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,Light,0.82657,0.46234,0.0,0.02955,1.49501
SUB9890111,2026-04-09,0.45,0.98,0.27,0.47,1,0,45-54,Postpaid_Unlimited,Mid_Range,3G,Very_Light,0.30163999999999996,0.14268,0.0016,0.04908,0.49486
SUB2003510,2026-04-07,0.6,0.55,0.01,0.11,0,0,35-44,Prepaid_Monthly,Basic_Phone,5G,Light,1.08233,0.1765,7.000000000000001e-05,0.015390000000000001,1.34286
SUB3859244,2026-03-23,2.78,2.42,0.07,0.3,1,1,18-24,Postpaid_Basic,Mid_Range,5G,Heavy,6.17135,0.61314,0.00063,0.0576,6.81579
SUB8615487,2026-04-03,1.6,2.78,1.76,1.8,1,0,35-44,Postpaid_Premium,5G_Device,4G,Moderate,2.46659,0.71746,0.01413,0.18386000000000002,3.40367
SUB7356895,2026-03-31,0.42,0.03,0.39,0.61,1,1,35-44,Postpaid_Basic,Basic_Phone,5G,Light,0.82701,0.01064,0.0024100000000000002,0.046490000000000004,1.00173
SUB9181311,2026-04-13,1.01,4.92,1.38,0.87,0,1,25-34,Postpaid_Basic,Premium_Smartphone,4G,Moderate,0.88013,0.9394,0.02471,0.16118000000000002,2.12861
SUB7568056,2026-04-07,0.19,0.93,0.71,0.05,1,0,18-24,Postpaid_Unlimited,Basic_Phone,4G,Very_Light,0.20685,0.15815,0.00491,0.005679999999999999,0.41443
SUB5851188,2026-03-31,0.77,0.35,0.75,0.2,0,0,18-24,Postpaid_Unlimited,Basic_Phone,4G+,Light,1.34656,0.08558,0.01388,0.036950000000000004,1.63126
SUB6125819,2026-04-12,0.1,0.52,0.19,0.08,0,0,45-54,Prepaid_Daily,Premium_Smartphone,4G,Very_Light,0.09540000000000001,0.14974,0.00372,0.00785,0.30959
SUB9683376,2026-03-24,0.99,1.4,0.65,0.03,1,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light,1.0894000000000001,0.24950999999999998,0.00656,0.00434,1.34573
SUB1121937,2026-03-22,0.4,2.44,0.16,0.9,0,0,45-54,Postpaid_Premium,Mid_Range,5G,Moderate,1.55483,0.73353,0.00287,0.07948999999999999,2.5321
SUB6224237,2026-04-10,0.24,6.0,0.88,0.01,1,1,18-24,Postpaid_Premium,Mid_Range,3G,Light,0.14953,0.69421,0.010199999999999999,0.0016799999999999999,0.9822000000000001
SUB4891113,2026-04-09,0.64,1.13,1.04,0.97,0,0,18-24,Prepaid_Daily,5G_Device,5G,Light,1.3487,0.37451999999999996,0.01299,0.05316,1.7689300000000001
SUB2384822,2026-03-31,3.85,4.67,0.98,3.35,1,1,25-34,Postpaid_Unlimited,Premium_Smartphone,4G,Heavy,3.80765,0.8101900000000001,0.01269,0.36619999999999997,5.27322
SUB6174895,2026-03-29,0.63,1.05,0.5,0.11,1,1,55+,Postpaid_Basic,Premium_Smartphone,4G,Light,0.5355700000000001,0.18597,0.00458,0.017070000000000002,0.89808
SUB2612033,2026-03-19,0.32,1.76,0.22,1.04,0,0,18-24,Prepaid_Monthly,Mid_Range,3G,Very_Light,0.11704,0.23984,0.00385,0.12387000000000001,0.49871
SUB4156366,2026-04-02,0.63,0.66,0.28,0.02,0,0,55+,Postpaid_Premium,Mid_Range,5G,Light,1.4918699999999998,0.23685,0.00382,0.0038599999999999997,1.73871
SUB8122887,2026-04-04,0.88,0.95,0.02,0.69,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,5G,Moderate,2.04116,0.27696,0.00026000000000000003,0.056229999999999995,2.2864899999999997
SUB4137358,2026-03-30,1.72,0.88,0.09,0.19,0,0,25-34,Postpaid_Basic,5G_Device,4G,Light,1.49058,0.22147999999999998,0.0012900000000000001,0.037079999999999995,1.76177
SUB4881857,2026-04-01,0.37,0.59,0.01,0.61,0,0,25-34,Prepaid_Monthly,Mid_Range,3G,Very_Light,0.18478,0.07742,7.000000000000001e-05,0.07163,0.40219
SUB6561112,2026-04-04,0.26,0.5,0.2,0.77,0,0,55+,Prepaid_Monthly,Tablet,4G,Light,0.26113,0.14086,0.00381,0.15011000000000002,0.65735
SUB6440107,2026-03-28,1.95,1.26,0.4,0.12,0,1,25-34,Prepaid_Daily,Mid_Range,4G,Light,1.46943,0.28556,0.00478,0.01205,1.92129
SUB7195200,2026-04-09,0.43,1.06,0.15,0.03,0,0,55+,Postpaid_Premium,Tablet,4G+,Light,1.16418,0.36836,0.00122,0.00329,1.67258
SUB4855933,2026-04-01,0.06,0.43,0.4,0.51,0,0,55+,Postpaid_Basic,5G_Device,4G,Very_Light,0.06343,0.09429000000000001,0.0030299999999999997,0.03547,0.2532
SUB5758669,2026-03-24,0.93,0.8,0.42,0.08,0,0,18-24,Postpaid_Premium,5G_Device,3G,Light,0.4756,0.07199,0.0071200000000000005,0.01124,0.588
SUB7417954,2026-04-02,2.2,0.28,0.04,2.76,0,0,35-44,Prepaid_Monthly,Tablet,4G,Moderate,2.21514,0.08305,0.00044,0.20198,2.68394
SUB9236843,2026-04-11,1.22,1.81,0.04,0.02,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Light,1.45117,0.43128,0.00065,0.0008399999999999999,1.81971
SUB7321136,2026-03-21,4.75,1.36,0.07,0.1,1,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,Heavy,8.24327,0.24226,0.00051,0.01211,8.533059999999999
SUB5208694,2026-04-12,0.45,0.16,0.03,0.09,0,0,35-44,Prepaid_Monthly,Mid_Range,3G,Very_Light,0.16268000000000002,0.01493,0.00039,0.01534,0.21562
SUB1916094,2026-04-04,4.66,2.06,0.26,0.32,1,0,18-24,Postpaid_Basic,Premium_Smartphone,4G+,Heavy,5.644220000000001,0.63834,0.0038599999999999997,0.04069,6.88871
SUB3842894,2026-04-02,0.11,1.06,0.12,0.86,1,0,45-54,Postpaid_Basic,5G_Device,4G,Light,0.0969,0.23812,0.0020099999999999996,0.06028,0.52679
SUB5188891,2026-04-07,0.58,0.53,0.46,1.5,1,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.41529000000000005,0.10209,0.00753,0.1115,0.70071
SUB8376519,2026-03-20,2.59,2.08,1.16,0.67,0,1,35-44,Postpaid_Unlimited,Mid_Range,5G,Heavy,8.29832,0.76688,0.00984,0.07313,8.438709999999999
SUB8843227,2026-03-29,8.0,2.49,0.99,1.45,1,0,18-24,Postpaid_Unlimited,Mid_Range,4G,Heavy,8.820379999999998,0.67595,0.016730000000000002,0.18274,9.952200000000001
SUB3511019,2026-03-22,0.08,0.19,0.05,0.96,1,1,18-24,Postpaid_Basic,Basic_Phone,5G,Very_Light,0.15431,0.06795999999999999,0.00045,0.10790999999999999,0.39168000000000003
SUB8946321,2026-03-30,1.21,0.99,0.23,0.1,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,5G,Moderate,1.9978399999999998,0.32902,0.00175,0.006,2.48759
SUB3619980,2026-04-12,0.31,0.18,0.56,0.23,0,0,45-54,Prepaid_Daily,Mid_Range,5G,Light,0.62839,0.06601,0.00507,0.0116,0.83545
SUB8862148,2026-03-25,2.59,4.64,0.35,0.22,0,0,18-24,Postpaid_Basic,Mid_Range,4G,Moderate,1.9365299999999999,1.09327,0.0054,0.0119,2.9583600000000003
SUB3164412,2026-04-15,2.89,2.69,0.17,0.18,0,0,25-34,Prepaid_Monthly,Mid_Range,5G,Heavy,5.26539,0.74411,0.00335,0.013609999999999999,6.096010000000001
SUB2798954,2026-04-17,2.85,5.71,1.14,0.03,0,0,35-44,Postpaid_Unlimited,5G_Device,5G,Heavy,7.86909,1.9861300000000002,0.01506,0.00133,10.14549
SUB9868958,2026-04-07,0.56,0.73,1.22,0.01,0,0,35-44,Postpaid_Basic,Premium_Smartphone,3G,Very_Light,0.17455,0.07249,0.018850000000000002,0.00126,0.30167
SUB5229491,2026-03-19,0.11,0.18,0.05,0.25,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,Very_Light,0.10621,0.04244,0.00098,0.03594,0.23635
SUB7944075,2026-04-04,0.04,0.29,0.06,0.62,0,0,25-34,Postpaid_Basic,Mid_Range,4G,Very_Light,0.04621,0.06576,0.00041999999999999996,0.061590000000000006,0.21203999999999998
SUB3252641,2026-03-28,3.83,0.91,0.03,0.16,1,0,45-54,Postpaid_Premium,Mid_Range,5G,Power_User,11.01354,0.23468,0.00029,0.02767,12.37698
SUB2768693,2026-03-28,0.07,0.01,0.43,0.39,0,0,25-34,Postpaid_Basic,Basic_Phone,5G,Very_Light,0.13686,0.00366,0.00276,0.04249,0.2107
SUB8097037,2026-03-23,0.09,0.74,0.17,0.52,0,0,55+,Postpaid_Unlimited,5G_Device,4G,Very_Light,0.14564,0.16216999999999998,0.0019399999999999999,0.096,0.47922000000000003
SUB5810374,2026-03-24,8.0,1.2,0.33,0.09,0,0,35-44,Postpaid_Unlimited,5G_Device,4G,Power_User,11.27792,0.28992,0.00529,0.00558,10.78143
SUB8212648,2026-04-11,1.61,0.54,0.09,0.05,0,0,25-34,Postpaid_Unlimited,Mid_Range,3G,Light,1.39344,0.05866,0.0008399999999999999,0.00786,1.53759
SUB7147560,2026-03-19,0.31,0.77,0.52,0.03,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Very_Light,0.13209,0.11454,0.00715,0.00511,0.35556
SUB6866645,2026-03-28,1.58,1.54,0.48,0.13,0,1,35-44,Prepaid_Monthly,5G_Device,4G,Light,1.3168,0.4061,0.00715,0.02203,1.9063800000000002
SUB8793404,2026-04-01,0.7,4.7,0.18,1.36,1,1,25-34,Postpaid_Premium,Premium_Smartphone,4G,Light,0.8656,0.86687,0.0029500000000000004,0.26052,2.01383
SUB3076198,2026-03-25,0.68,0.43,0.09,0.1,0,0,25-34,Prepaid_Monthly,Basic_Phone,4G,Light,0.73714,0.08117,0.0013700000000000001,0.0061600000000000005,0.81549
SUB1696084,2026-03-30,8.0,1.63,0.39,0.52,0,0,45-54,Postpaid_Unlimited,5G_Device,5G,Power_User,27.73206,0.56238,0.0033900000000000002,0.03561,26.763099999999998
SUB8784197,2026-03-28,0.06,1.53,0.65,0.3,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,5G,Light,0.12541,0.5915499999999999,0.00749,0.02616,0.83882
SUB4622546,2026-04-02,1.41,2.55,0.07,0.09,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Light,1.04179,0.57211,0.00039,0.00408,1.5379200000000002
SUB5203726,2026-04-01,2.73,0.41,0.11,0.11,0,0,45-54,Prepaid_Daily,Premium_Smartphone,4G+,Heavy,4.88067,0.10668000000000001,0.0014,0.017,5.188890000000001
SUB7168563,2026-04-15,1.48,0.32,2.02,0.01,1,0,25-34,Postpaid_Premium,Mid_Range,4G,Moderate,2.15602,0.07856,0.03158,0.00061,2.15207
SUB3037775,2026-03-22,4.55,4.73,0.07,0.1,0,1,25-34,Prepaid_Monthly,Mid_Range,4G+,Heavy,7.1959,1.11011,0.00131,0.00401,7.642189999999999
SUB5473014,2026-04-12,0.53,0.06,0.38,0.07,1,0,35-44,Prepaid_Monthly,Mid_Range,3G,Very_Light,0.22174000000000002,0.00802,0.00723,0.0086,0.27864
SUB5159962,2026-03-22,8.0,1.71,0.25,1.22,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,Power_User,10.51239,0.29819999999999997,0.00464,0.23587,10.49363
SUB8035655,2026-04-15,3.26,0.56,2.31,0.07,0,0,25-34,Postpaid_Premium,Mid_Range,4G,Heavy,4.94361,0.10997,0.01905,0.01126,5.37197
SUB1711716,2026-04-14,3.94,1.17,3.76,0.8,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G+,Heavy,6.46133,0.26421,0.027489999999999997,0.04871,6.4642
SUB8433296,2026-03-27,3.06,3.11,0.02,0.89,1,0,35-44,Postpaid_Unlimited,Mid_Range,4G,Moderate,3.8732699999999998,0.78113,0.00011,0.07901000000000001,5.0792399999999995
SUB9736347,2026-03-19,2.69,2.88,0.76,0.97,1,0,45-54,Postpaid_Unlimited,Mid_Range,4G,Moderate,3.16444,0.6419,0.013900000000000001,0.17182,3.89173
SUB2372407,2026-04-12,0.86,1.7,0.27,0.82,0,0,45-54,Postpaid_Premium,5G_Device,4G+,Moderate,2.21573,0.43163,0.00464,0.07113,2.97636
SUB6708297,2026-04-13,0.38,0.52,0.05,0.16,0,1,55+,Postpaid_Premium,Tablet,3G,Very_Light,0.32045999999999997,0.05876,0.00061,0.01299,0.46745
