user_id,measurement_date,hours_streaming,hours_social,hours_messaging,hours_gaming,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,data_usage_category,streaming_data_gb,social_data_gb,messaging_data_gb,gaming_data_gb,total_data_gb
SUB8845772,2026-03-28,0.25,0.32,0.22,0.45,0,0,45-54,Postpaid_Basic,Mid_Range,4G+,Very_Light,0.29968,0.08807,0.0024100000000000002,0.06313,0.49915
SUB9048056,2026-03-29,1.86,6.0,0.26,2.62,0,1,25-34,Postpaid_Premium,Premium_Smartphone,4G,Moderate,2.4299899999999997,1.3695,0.00484,0.18425999999999998,4.14799
SUB7989875,2026-04-06,1.17,2.89,0.47,0.13,0,1,45-54,Postpaid_Premium,Mid_Range,4G,Moderate,1.9416,0.45014,0.004,0.013460000000000001,2.52863
SUB9901674,2026-04-17,1.93,0.39,0.01,0.46,0,0,18-24,Prepaid_Monthly,5G_Device,3G,Light,0.60627,0.037079999999999995,0.00013000000000000002,0.028480000000000002,0.7180700000000001
SUB5008146,2026-03-28,0.15,1.25,0.57,0.12,0,1,18-24,Prepaid_Daily,Mid_Range,4G,Light,0.12529,0.33406,0.01026,0.0070599999999999994,0.52144
SUB3361331,2026-04-06,0.24,0.61,0.3,0.0,0,0,55+,Prepaid_Daily,Tablet,4G+,Light,0.40752999999999995,0.15774000000000002,0.00433,0.0,0.7165499999999999
SUB2158343,2026-03-28,0.18,0.83,0.05,0.14,0,1,45-54,Postpaid_Premium,Basic_Phone,4G,Very_Light,0.24893,0.15778999999999999,0.00035999999999999997,0.010150000000000001,0.41101
SUB1541529,2026-04-12,0.46,1.24,0.41,0.25,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,Light,0.32548,0.33432999999999996,0.00417,0.019,0.73664
SUB5348530,2026-04-15,0.06,0.36,0.44,0.61,0,0,35-44,Prepaid_Daily,Mid_Range,4G+,Very_Light,0.10454000000000001,0.1163,0.00532,0.06412000000000001,0.39536
SUB9283161,2026-03-20,0.15,0.5,0.14,0.0,0,0,55+,Prepaid_Daily,5G_Device,5G,Light,0.32197000000000003,0.14294,0.00268,0.0,0.5596599999999999
SUB6156758,2026-04-08,5.25,1.56,0.39,0.09,0,0,18-24,Postpaid_Premium,Premium_Smartphone,3G,Moderate,4.03499,0.23376,0.00497,0.0058200000000000005,4.6811300000000005
SUB3153548,2026-04-01,0.37,1.99,0.26,0.12,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light,0.37485,0.58311,0.0033799999999999998,0.01495,1.10456
SUB9507528,2026-04-02,6.58,5.11,0.15,0.37,0,1,25-34,Postpaid_Basic,Mid_Range,4G+,Heavy,7.18072,1.5204900000000001,0.0023,0.03511,9.503020000000001
SUB1406547,2026-03-27,0.19,0.76,0.23,0.04,0,0,18-24,Postpaid_Basic,Basic_Phone,4G,Very_Light,0.20539,0.15465,0.00195,0.00329,0.42019
SUB2657583,2026-03-23,0.2,3.09,0.13,0.09,0,0,18-24,Prepaid_Daily,Premium_Smartphone,5G,Light,0.48932,1.1484100000000002,0.0012,0.01182,1.74451
SUB1063014,2026-04-16,0.7,1.43,0.28,0.01,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,5G,Moderate,1.5053800000000002,0.50305,0.0017,0.00102,2.1271999999999998
SUB7477006,2026-03-20,0.24,0.57,0.01,2.19,0,0,18-24,Prepaid_Monthly,Basic_Phone,5G,Light,0.56723,0.19909000000000002,0.00014000000000000001,0.39019,1.17577
SUB6910494,2026-03-23,0.17,0.19,0.25,0.0,1,0,45-54,Prepaid_Monthly,Mid_Range,4G,Very_Light,0.12006,0.055119999999999995,0.00139,0.0,0.23836000000000002
SUB2235382,2026-03-30,0.91,1.53,0.46,0.03,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,3G,Light,0.40588,0.12938,0.00709,0.0028,0.66234
SUB6228298,2026-04-02,1.27,2.1,0.94,0.23,1,0,35-44,Postpaid_Basic,Mid_Range,5G,Moderate,2.40747,0.65784,0.00677,0.02067,3.01448
SUB5532889,2026-04-11,2.55,4.53,0.24,0.32,0,0,35-44,Postpaid_Premium,5G_Device,4G+,Heavy,5.7556,1.58514,0.00463,0.05636,7.58766
SUB9745386,2026-03-19,3.9,1.84,0.26,0.3,1,0,25-34,Prepaid_Monthly,Mid_Range,4G+,Heavy,6.69619,0.42246,0.0043,0.04076,7.4447
SUB8775679,2026-04-15,0.61,1.52,0.94,0.3,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.50957,0.36676,0.01264,0.04391,1.02576
SUB4132293,2026-03-22,0.67,0.18,0.29,0.79,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.47006,0.02727,0.0017800000000000001,0.03171,0.55841
SUB5032371,2026-04-09,0.31,1.17,0.54,0.43,1,1,45-54,Postpaid_Premium,Premium_Smartphone,4G,Light,0.31651999999999997,0.29832,0.009609999999999999,0.07706,0.87862
SUB3602352,2026-04-10,1.02,1.14,0.82,0.08,1,0,18-24,Prepaid_Monthly,Premium_Smartphone,3G,Light,0.40779000000000004,0.15577000000000002,0.01093,0.01098,0.6691699999999999
SUB2531817,2026-04-13,0.85,0.62,1.03,0.05,0,0,18-24,Prepaid_Monthly,5G_Device,4G+,Light,1.27797,0.21137999999999998,0.0181,0.00985,1.47191
SUB7767835,2026-04-16,0.17,0.38,0.48,1.08,1,0,55+,Postpaid_Premium,Premium_Smartphone,3G,Very_Light,0.08508,0.04729,0.00813,0.10053,0.29416000000000003
SUB3015074,2026-04-03,1.1,0.36,0.47,0.93,0,0,55+,Postpaid_Unlimited,5G_Device,4G,Light,1.21335,0.07853,0.00721,0.0376,1.3825699999999999
SUB6715175,2026-04-10,2.81,2.4,0.18,1.08,0,1,25-34,Prepaid_Daily,Premium_Smartphone,5G,Heavy,6.37134,0.83197,0.00159,0.20799,6.81433
SUB8745863,2026-04-15,0.32,0.29,0.17,0.66,0,0,18-24,Prepaid_Daily,Mid_Range,5G,Light,0.64854,0.08012000000000001,0.0011200000000000001,0.06822,0.78239
SUB5720058,2026-04-12,6.07,0.17,0.29,0.1,1,1,35-44,Prepaid_Daily,Mid_Range,5G,Power_User,11.86275,0.055689999999999996,0.0033799999999999998,0.01832,12.467270000000001
SUB7619511,2026-03-28,1.32,0.6,0.15,0.58,1,0,45-54,Postpaid_Premium,Mid_Range,5G,Moderate,3.2800700000000003,0.21678,0.00106,0.04101,3.75785
SUB2802502,2026-03-31,0.1,0.03,0.16,0.27,0,0,18-24,Prepaid_Daily,Basic_Phone,4G,Very_Light,0.08309,0.0088,0.0023799999999999997,0.01878,0.11724
SUB2462538,2026-03-30,2.02,1.45,1.53,0.03,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light,1.4795399999999999,0.26858,0.027989999999999998,0.0030600000000000002,1.80454
SUB7379878,2026-03-20,1.35,1.18,0.01,0.23,1,0,45-54,Postpaid_Basic,Premium_Smartphone,4G+,Light,1.40729,0.24777000000000002,0.00013000000000000002,0.023309999999999997,1.76404
SUB6745980,2026-04-04,0.65,1.18,0.22,0.57,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G+,Light,0.9615199999999999,0.36497,0.00232,0.09931,1.43172
SUB3026819,2026-04-13,0.87,0.25,0.03,0.0,0,0,45-54,Prepaid_Daily,Premium_Smartphone,4G,Light,0.9118999999999999,0.0705,0.0003,0.0,1.07026
SUB6209995,2026-04-03,0.78,2.06,0.63,0.36,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.71447,0.59016,0.004849999999999999,0.03479,1.2885199999999999
SUB4934053,2026-04-16,1.21,0.23,0.22,0.03,0,0,25-34,Prepaid_Daily,Basic_Phone,4G,Light,0.8859400000000001,0.0502,0.00382,0.00348,0.91285
SUB8632749,2026-03-31,0.17,0.33,0.0,0.21,1,0,35-44,Prepaid_Daily,Basic_Phone,5G,Light,0.27882,0.12818000000000002,0.0,0.031030000000000002,0.53383
SUB6864075,2026-04-06,1.2,0.38,0.35,0.07,0,1,18-24,Postpaid_Basic,Premium_Smartphone,5G,Moderate,1.90921,0.11499,0.00643,0.0038,2.11043
SUB1732722,2026-03-21,1.73,1.58,1.97,0.0,0,1,18-24,Postpaid_Premium,Mid_Range,4G,Moderate,1.9329,0.28235000000000005,0.02128,0.0,2.3759200000000003
SUB6080692,2026-04-07,0.11,0.63,0.18,0.04,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Very_Light,0.12976,0.10117,0.00346,0.00528,0.28931
SUB7025261,2026-04-11,2.17,0.58,0.46,0.46,0,1,25-34,Postpaid_Basic,Mid_Range,5G,Heavy,5.02569,0.21965,0.00771,0.06478,5.34997
SUB9245044,2026-03-26,1.31,3.58,0.65,0.26,1,0,25-34,Prepaid_Monthly,Mid_Range,4G+,Moderate,2.1190900000000004,0.76585,0.008400000000000001,0.015449999999999998,3.1608
SUB4875416,2026-04-15,1.26,0.23,0.19,0.41,1,0,45-54,Postpaid_Premium,Basic_Phone,4G,Light,1.74718,0.04809,0.00163,0.02566,1.8334000000000001
SUB6038460,2026-04-02,0.96,0.81,0.67,0.18,0,1,45-54,Postpaid_Premium,Mid_Range,5G,Moderate,3.60337,0.23557,0.01281,0.030670000000000003,3.9379299999999997
SUB8317619,2026-03-19,0.08,0.44,0.01,0.0,0,0,55+,Postpaid_Premium,Basic_Phone,4G,Very_Light,0.1384,0.08418,8e-05,0.0,0.26774000000000003
SUB7038602,2026-03-25,0.26,0.17,0.09,0.35,0,1,45-54,Prepaid_Monthly,Basic_Phone,3G,Very_Light,0.09587000000000001,0.01925,0.00058,0.0364,0.17651
SUB5101599,2026-03-23,0.24,2.75,1.79,1.22,0,0,25-34,Postpaid_Basic,5G_Device,5G,Light,0.5226900000000001,0.84075,0.0354,0.22522,1.5940699999999999
SUB2390598,2026-04-05,3.45,6.0,2.01,0.32,0,0,25-34,Postpaid_Premium,Mid_Range,5G,Heavy,7.69175,2.09854,0.013900000000000001,0.03632,9.34284
SUB5546925,2026-03-30,0.96,1.19,1.22,0.69,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Light,0.9320499999999999,0.19232,0.02256,0.1257,1.25845
SUB5879797,2026-03-30,1.16,0.61,1.34,0.35,0,0,18-24,Postpaid_Basic,Mid_Range,5G,Moderate,2.44259,0.2206,0.0112,0.02936,2.82717
SUB4775702,2026-03-31,0.62,0.43,0.49,0.06,0,0,55+,Postpaid_Premium,5G_Device,4G+,Light,0.9398500000000001,0.11515,0.008029999999999999,0.009779999999999999,1.27891
SUB5090284,2026-03-22,1.44,2.29,2.05,0.22,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,Moderate,2.81064,0.75759,0.01839,0.04251,3.75236
SUB7770161,2026-04-04,2.58,1.95,1.76,0.03,1,0,25-34,Postpaid_Basic,Mid_Range,4G+,Heavy,4.39337,0.60775,0.014070000000000001,0.00195,5.1301000000000005
SUB7898410,2026-03-25,1.0,3.98,0.82,0.13,0,1,35-44,Postpaid_Premium,Mid_Range,4G,Moderate,1.90317,0.88415,0.009609999999999999,0.01542,2.88624
SUB3455918,2026-03-29,1.39,0.67,0.1,0.12,1,0,25-34,Prepaid_Daily,Mid_Range,5G,Moderate,3.41235,0.20622,0.00093,0.0111,3.33375
SUB9053048,2026-04-05,3.51,1.0,1.11,0.26,0,1,35-44,Prepaid_Monthly,5G_Device,4G,Moderate,4.04886,0.15081999999999998,0.00853,0.024579999999999998,3.94318
SUB9093212,2026-04-13,1.7,1.2,0.43,0.01,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Light,0.60124,0.12357,0.00375,0.00054,0.81648
SUB9699043,2026-03-28,0.45,0.5,0.88,0.09,0,0,18-24,Prepaid_Daily,Mid_Range,3G,Very_Light,0.16226,0.07117,0.01286,0.01627,0.26533999999999996
SUB9547085,2026-03-25,0.57,2.14,0.03,0.26,0,0,18-24,Prepaid_Daily,5G_Device,5G,Light,1.2239,0.53654,0.00051,0.03473,1.7051800000000001
SUB8588173,2026-03-19,0.98,0.34,0.12,0.01,0,1,55+,Prepaid_Monthly,Mid_Range,4G,Light,0.8110599999999999,0.055729999999999995,0.0008900000000000001,0.00161,0.93826
SUB8955229,2026-03-19,4.11,1.01,0.68,0.89,1,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Moderate,3.9705100000000004,0.19876,0.00993,0.16036,4.79536
SUB8110928,2026-04-12,1.58,2.35,0.96,6.0,1,1,25-34,Postpaid_Basic,5G_Device,5G,Moderate,2.39135,0.7923300000000001,0.01736,0.72266,4.52242
SUB4730370,2026-03-23,1.23,2.0,0.22,0.0,0,0,25-34,Prepaid_Monthly,5G_Device,5G,Moderate,2.37822,0.77537,0.00419,0.0,3.50551
SUB4688173,2026-03-31,3.15,2.2,1.43,0.59,1,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate,3.1088899999999997,0.64738,0.01105,0.07332,4.36406
SUB7705836,2026-04-17,0.72,1.24,0.48,0.15,0,0,25-34,Prepaid_Monthly,5G_Device,5G,Light,1.23621,0.37002999999999997,0.00363,0.02086,1.93175
SUB9009806,2026-04-10,0.69,0.58,0.41,0.02,0,0,35-44,Prepaid_Daily,Tablet,4G+,Light,0.90336,0.1618,0.00425,0.00145,1.09395
SUB2980407,2026-04-01,0.82,0.51,0.22,0.29,0,0,45-54,Prepaid_Monthly,5G_Device,4G+,Light,1.4009500000000001,0.14793,0.00171,0.04872,1.69263
SUB7143192,2026-03-19,0.5,0.32,1.09,0.12,1,1,35-44,Prepaid_Monthly,Mid_Range,4G,Light,0.50239,0.05551,0.01401,0.02184,0.61388
SUB4277746,2026-03-24,0.47,5.06,1.45,0.35,0,1,18-24,Postpaid_Premium,Mid_Range,4G+,Moderate,1.03874,1.69679,0.008,0.02555,2.5904000000000003
SUB1801125,2026-03-23,0.52,1.01,0.46,0.06,1,1,25-34,Prepaid_Monthly,Mid_Range,4G,Light,0.43210000000000004,0.20844,0.00653,0.00786,0.71847
SUB3386537,2026-03-29,3.76,2.27,2.51,0.95,0,1,18-24,Prepaid_Monthly,5G_Device,5G,Heavy,6.24172,0.8656200000000001,0.02767,0.04972,7.63963
SUB3998778,2026-03-29,8.0,1.01,0.51,1.94,0,1,18-24,Postpaid_Premium,Mid_Range,4G+,Power_User,21.24386,0.34014,0.00444,0.33556,23.5664
SUB3693695,2026-03-27,2.44,1.53,4.0,0.07,0,0,25-34,Postpaid_Basic,Mid_Range,5G,Moderate,3.78553,0.46755,0.06827,0.011619999999999998,4.208189999999999
SUB2768693,2026-03-28,0.07,0.01,0.43,0.39,0,0,25-34,Postpaid_Basic,Basic_Phone,5G,Very_Light,0.13686,0.00366,0.00276,0.04249,0.2107
SUB6254230,2026-04-14,0.28,0.94,0.19,0.2,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Light,0.51482,0.28373000000000004,0.0023799999999999997,0.01472,0.92934
SUB4856600,2026-03-31,1.84,1.37,0.57,1.02,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G+,Moderate,3.02504,0.46624,0.009980000000000001,0.16379,3.41267
SUB1101894,2026-04-15,0.33,0.14,0.23,0.12,1,0,45-54,Postpaid_Unlimited,Mid_Range,4G,Light,0.56802,0.02683,0.00232,0.00696,0.7080700000000001
SUB2408277,2026-04-01,3.65,2.23,0.91,0.53,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G+,Heavy,9.30943,0.56456,0.01514,0.039810000000000005,10.11769
SUB7188753,2026-04-01,3.82,0.45,0.23,0.1,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Moderate,4.48977,0.11019,0.0016899999999999999,0.00842,4.24817
SUB4567945,2026-04-13,1.17,0.79,1.9,0.18,0,0,25-34,Postpaid_Unlimited,Mid_Range,4G,Light,1.4648800000000002,0.12211,0.01734,0.009859999999999999,1.66547
SUB4666569,2026-04-10,8.0,1.55,0.92,0.29,0,0,25-34,Postpaid_Premium,Tablet,5G,Power_User,30.773889999999998,0.5200199999999999,0.01046,0.01456,34.54462
SUB4229112,2026-04-13,3.51,6.0,0.08,0.94,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G+,Heavy,6.99857,1.5695,0.0008,0.15818000000000002,9.04011
SUB2048966,2026-03-24,0.72,2.56,0.05,0.03,1,0,18-24,Postpaid_Premium,Mid_Range,3G,Light,0.42791,0.27002,0.00064,0.00302,0.6915
SUB8820783,2026-03-30,5.83,5.03,0.85,1.01,0,1,18-24,Postpaid_Premium,Tablet,4G+,Power_User,11.30086,1.70269,0.010119999999999999,0.11284000000000001,13.6197
SUB8875889,2026-04-15,2.2,1.33,0.21,0.2,0,1,25-34,Prepaid_Daily,Mid_Range,4G+,Moderate,2.8152,0.3554,0.00398,0.023850000000000003,3.17038
SUB5216794,2026-04-03,6.05,4.28,0.05,1.16,0,1,35-44,Postpaid_Basic,Premium_Smartphone,4G+,Heavy,6.2452,1.08405,0.00086,0.0741,6.8103299999999996
SUB3089632,2026-03-29,0.54,0.94,0.42,0.08,0,1,35-44,Prepaid_Monthly,Premium_Smartphone,3G,Very_Light,0.20387,0.10956999999999999,0.0029,0.00713,0.4027
SUB8834112,2026-04-15,3.92,2.36,0.49,0.76,0,0,25-34,Prepaid_Monthly,Mid_Range,5G,Heavy,6.30608,0.59168,0.00327,0.0834,7.41431
SUB5799412,2026-04-07,2.13,6.0,1.65,2.01,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,5G,Heavy,6.700189999999999,2.09378,0.00842,0.15593,9.573709999999998
SUB8729578,2026-04-17,1.26,0.29,0.02,0.13,0,0,25-34,Prepaid_Daily,Mid_Range,3G,Very_Light,0.38519,0.03897,0.00027,0.006730000000000001,0.42169
SUB1312579,2026-04-08,1.65,3.77,0.19,0.46,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Moderate,2.84376,0.9986499999999999,0.0014,0.06385,4.2268
SUB7807040,2026-03-21,1.38,0.56,0.89,0.08,1,1,18-24,Prepaid_Daily,Mid_Range,4G,Light,1.27374,0.10035,0.0086,0.013779999999999999,1.3956300000000001
SUB7355421,2026-03-28,0.6,1.35,1.03,0.7,1,0,35-44,Prepaid_Daily,Premium_Smartphone,4G,Light,0.47151,0.35433,0.018359999999999998,0.07175,1.0486600000000001
SUB2563825,2026-04-14,0.55,0.87,0.09,0.35,1,1,35-44,Postpaid_Basic,Premium_Smartphone,3G,Very_Light,0.23338,0.08305,0.0014,0.06121,0.41986
SUB4518920,2026-03-27,4.36,1.65,0.59,0.51,0,1,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate,4.07249,0.47217000000000003,0.00363,0.09133,4.58582
SUB5028604,2026-03-23,5.87,4.46,0.05,0.11,0,0,18-24,Postpaid_Unlimited,5G_Device,4G,Heavy,6.605359999999999,0.69216,0.00094,0.01587,6.88469
SUB8433980,2026-03-22,0.26,0.23,0.36,0.15,0,0,18-24,Prepaid_Monthly,Basic_Phone,4G+,Very_Light,0.27912,0.06332,0.0065,0.00881,0.38848
SUB2524631,2026-04-05,0.62,0.29,0.12,0.23,1,0,25-34,Prepaid_Daily,Basic_Phone,4G+,Light,1.0990199999999999,0.07579999999999999,0.00165,0.04263,1.1989100000000001
SUB6224369,2026-04-15,1.01,0.33,0.11,0.28,0,0,45-54,Prepaid_Daily,Mid_Range,4G,Light,0.81937,0.07361,0.00209,0.0444,1.082
SUB5961914,2026-04-16,1.97,1.32,1.23,0.31,0,0,25-34,Prepaid_Monthly,Tablet,4G,Moderate,2.36102,0.23753,0.01263,0.01262,2.65027
SUB8595853,2026-04-13,1.74,0.09,0.32,0.47,0,0,25-34,Prepaid_Daily,5G_Device,4G,Light,1.74893,0.019739999999999997,0.00521,0.09247,1.85726
SUB8650961,2026-04-03,0.33,1.7,0.13,0.01,1,1,55+,Postpaid_Basic,5G_Device,4G,Light,0.26245999999999997,0.37442000000000003,0.00235,0.0014,0.81629
SUB1906395,2026-03-26,1.11,0.82,0.77,0.9,1,1,18-24,Postpaid_Basic,Mid_Range,4G+,Moderate,1.78073,0.26517,0.005719999999999999,0.12519,2.14587
SUB2944606,2026-04-05,2.54,2.22,0.89,0.39,0,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate,2.09904,0.42801999999999996,0.01748,0.03358,2.80624
SUB9288515,2026-04-07,0.9,0.29,0.49,0.01,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.8049400000000001,0.07543000000000001,0.00335,0.00103,0.92802
SUB5805028,2026-03-30,0.58,1.16,0.17,2.55,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Moderate,1.4255499999999999,0.38871,0.00333,0.44421,2.2881799999999997
SUB1970278,2026-03-27,0.83,0.14,0.3,0.75,0,0,35-44,Postpaid_Basic,Premium_Smartphone,5G,Moderate,1.8104500000000001,0.04107,0.00372,0.032100000000000004,2.07484
SUB9884527,2026-04-04,3.57,0.47,0.73,0.04,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,Moderate,3.07378,0.08317000000000001,0.0038,0.00282,2.98733
SUB6271513,2026-03-28,0.72,0.47,1.42,0.14,0,1,55+,Postpaid_Premium,Premium_Smartphone,5G,Moderate,2.64546,0.15782,0.02477,0.024489999999999998,2.8263000000000003
SUB6005231,2026-04-13,4.54,0.28,0.69,0.47,1,0,35-44,Postpaid_Premium,5G_Device,3G,Moderate,3.32224,0.02575,0.007730000000000001,0.052219999999999996,3.28185
SUB3948134,2026-04-13,3.95,1.98,0.21,0.41,1,0,18-24,Postpaid_Premium,Mid_Range,4G+,Power_User,10.73357,0.41145,0.0025800000000000003,0.0439,12.36168
SUB2347203,2026-04-07,2.7,0.78,3.58,0.32,0,0,35-44,Postpaid_Premium,5G_Device,4G,Moderate,3.6477399999999998,0.15169,0.02476,0.05609,4.19717
SUB7666781,2026-04-01,0.63,5.23,0.05,0.2,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,Moderate,1.24261,1.4051,0.00058,0.02978,2.5398899999999998
SUB9855197,2026-04-04,1.07,0.49,0.04,0.35,1,0,35-44,Prepaid_Daily,Premium_Smartphone,4G,Light,0.9105700000000001,0.09161,0.0005899999999999999,0.05328,1.1331099999999998
SUB2187018,2026-04-05,2.63,1.25,0.15,0.78,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Moderate,2.86686,0.30186,0.0012900000000000001,0.03699,3.45338
SUB6097579,2026-04-12,3.11,1.83,2.61,0.39,0,0,35-44,Postpaid_Unlimited,Premium_Smartphone,5G,Heavy,7.2275100000000005,0.67962,0.04011,0.022269999999999998,8.59745
SUB8411979,2026-03-20,1.72,2.18,0.11,0.04,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Moderate,1.68562,0.46657,0.00125,0.0041600000000000005,2.08702
SUB3267357,2026-04-10,0.5,0.18,0.15,0.41,0,1,45-54,Postpaid_Basic,Premium_Smartphone,4G,Light,0.3573,0.040369999999999996,0.00092,0.03816,0.62339
SUB2799971,2026-04-08,0.85,0.26,0.0,0.07,0,0,25-34,Postpaid_Premium,Basic_Phone,4G,Light,1.3957,0.07378,0.0,0.00483,1.3563399999999999
SUB1573881,2026-03-26,0.6,0.86,0.26,0.07,0,1,35-44,Postpaid_Basic,Tablet,4G,Light,0.56008,0.13654,0.005059999999999999,0.00907,0.80851
SUB7296665,2026-04-01,7.86,1.5,0.64,0.29,1,1,25-34,Prepaid_Monthly,Mid_Range,5G,Power_User,11.971200000000001,0.56069,0.00687,0.01775,13.680159999999999
SUB6893868,2026-04-01,0.14,0.52,0.79,0.21,0,0,55+,Prepaid_Monthly,Mid_Range,4G,Very_Light,0.12301999999999999,0.11075,0.0086,0.041890000000000004,0.33581
SUB8609387,2026-03-30,0.41,1.58,0.09,0.02,1,0,45-54,Prepaid_Daily,Tablet,4G,Light,0.40619,0.25152,0.00079,0.00163,0.6809299999999999
SUB6252807,2026-03-27,0.17,1.14,0.21,0.88,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Very_Light,0.14905000000000002,0.19446000000000002,0.00259,0.05353,0.47979
SUB4878551,2026-04-15,0.09,0.25,0.45,0.06,0,0,55+,Prepaid_Daily,Mid_Range,4G+,Very_Light,0.15778,0.07576999999999999,0.00622,0.00526,0.28843
SUB4301394,2026-03-26,5.54,1.53,4.0,0.65,1,0,25-34,Postpaid_Premium,5G_Device,3G,Moderate,3.29735,0.20179,0.02325,0.10607,3.73845
SUB3827364,2026-04-14,1.62,6.0,0.89,0.99,1,0,35-44,Postpaid_Unlimited,Mid_Range,5G,Heavy,3.43777,1.79821,0.01272,0.11372,5.2893
SUB4354513,2026-04-02,1.04,0.19,0.12,0.01,0,0,35-44,Postpaid_Basic,Basic_Phone,4G,Light,1.12035,0.03704,0.00061,0.00102,1.1968299999999998
SUB2613560,2026-03-21,2.95,4.95,0.4,0.46,0,0,18-24,Postpaid_Premium,Mid_Range,4G,Heavy,3.7537399999999996,1.39255,0.00495,0.08370999999999999,5.59738
SUB3293673,2026-03-22,1.28,0.43,0.15,0.34,0,0,55+,Postpaid_Basic,5G_Device,5G,Moderate,2.26742,0.13987,0.0013,0.056170000000000005,2.70167
SUB4475488,2026-04-02,0.77,0.09,0.35,0.37,0,0,25-34,Prepaid_Daily,Mid_Range,4G+,Light,1.20893,0.0264,0.0035299999999999997,0.02637,1.32847
SUB4020745,2026-04-11,8.0,2.62,0.4,0.19,0,1,18-24,Prepaid_Daily,Premium_Smartphone,5G,Power_User,16.20331,0.85984,0.00562,0.03165,18.80164
SUB5644068,2026-03-25,0.77,0.44,1.08,0.05,0,1,45-54,Prepaid_Monthly,Mid_Range,5G,Moderate,1.63968,0.16127,0.00643,0.00905,2.05613
SUB4302923,2026-03-23,0.74,6.0,0.45,1.64,1,1,35-44,Postpaid_Premium,Mid_Range,4G,Moderate,1.18892,0.91225,0.0058,0.25754000000000005,2.4859400000000003
SUB6643893,2026-04-15,1.84,2.35,0.38,0.43,1,0,18-24,Postpaid_Unlimited,Mid_Range,4G,Moderate,3.4124499999999998,0.5242100000000001,0.00713,0.02133,3.7506
SUB4195741,2026-03-27,6.24,5.3,0.22,0.24,1,0,18-24,Prepaid_Monthly,Tablet,4G,Heavy,6.8421199999999995,1.38204,0.00165,0.020649999999999998,8.78496
SUB9605094,2026-04-02,1.34,0.88,0.15,0.51,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,3G,Light,0.62293,0.09391,0.0021000000000000003,0.0291,0.82436
SUB9815496,2026-04-02,0.97,1.34,0.19,0.55,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Light,1.1531500000000001,0.30578,0.00218,0.040310000000000006,1.62299
SUB1835988,2026-03-20,1.72,0.57,0.14,0.01,0,0,55+,Prepaid_Monthly,Mid_Range,4G,Moderate,1.7624000000000002,0.14762999999999998,0.00276,0.00146,2.11584
SUB6104459,2026-04-13,3.1,1.32,0.1,0.73,0,0,35-44,Postpaid_Basic,Mid_Range,5G,Heavy,6.37791,0.35545,0.00057,0.14404,7.07175
SUB9103670,2026-04-16,2.8,6.0,0.4,0.31,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,Moderate,2.98867,1.58005,0.0070599999999999994,0.0254,4.34388
SUB1550428,2026-03-21,1.4,0.92,0.33,0.11,0,0,25-34,Postpaid_Premium,Mid_Range,4G+,Moderate,2.78664,0.22869,0.00171,0.00844,3.3122800000000003
SUB3089706,2026-04-01,0.01,1.61,0.17,0.0,0,0,25-34,Postpaid_Basic,Mid_Range,4G,Very_Light,0.00906,0.30975,0.00181,0.0,0.33737
SUB5305665,2026-04-07,2.43,1.99,0.64,0.63,0,1,25-34,Prepaid_Monthly,5G_Device,5G,Heavy,5.02013,0.77307,0.0044,0.07476999999999999,5.6346300000000005
